setting_id,source,level,n_models,width,seed,triangle,cycle_score,centrality_score,phase_residual,detected_order_d,rank_allowed,residual_type,selected_resolution,centrality_improvement_from_previous_level,supports_brauer_projective_interpretation,is_finite_index_candidate,final_decision,selected_level,notes
mnist_mlp_N4_W32_S1503,real_mnist,low_rank_GL,4,32,1503,0-1-3,0.8352994700467267,0.510815702749899,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.11304039575946567,False,False,report_noncentral_holonomy,,
mnist_mlp_N4_W32_S1503,real_mnist,permutation,4,32,1503,0-2-3,1.118033988749895,0.9270248108869578,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,report_noncentral_holonomy,,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1503,real_mnist,signed_permutation,4,32,1503,0-2-3,1.118033988749895,0.9270248108869578,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,report_noncentral_holonomy,,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1503,real_mnist,monomial_phase_or_scale,4,32,1503,0-2-3,0.945372177243995,0.4254487679011053,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5015760429858525,False,False,report_noncentral_holonomy,,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1503,real_mnist,block_orthogonal,4,32,1503,0-2-3,,,,,,not_evaluated,not_evaluated,,False,False,report_noncentral_holonomy,,no transition maps or activation estimator available for this level
mnist_mlp_N4_W32_S1503,real_mnist,low_rank_GL,4,32,1503,0-2-3,0.8272185170605,0.5047584772100606,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.07930970930895531,False,False,report_noncentral_holonomy,,
mnist_mlp_N4_W32_S1503,real_mnist,permutation,4,32,1503,1-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,gl_diagnostic_only,low_rank_GL,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1503,real_mnist,signed_permutation,4,32,1503,1-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,gl_diagnostic_only,low_rank_GL,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1503,real_mnist,monomial_phase_or_scale,4,32,1503,1-2-3,1.0669754977933652,0.5220603333332615,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.46020426951059534,False,False,gl_diagnostic_only,low_rank_GL,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1503,real_mnist,block_orthogonal,4,32,1503,1-2-3,,,,,,not_evaluated,not_evaluated,,False,False,gl_diagnostic_only,low_rank_GL,no transition maps or activation estimator available for this level
mnist_mlp_N4_W32_S1503,real_mnist,low_rank_GL,4,32,1503,1-2-3,0.827784776420544,0.49821024336635095,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.02385008996691057,False,False,gl_diagnostic_only,low_rank_GL,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N3_W16_S1504,real_mnist,permutation,3,16,1504,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,report_noncentral_holonomy,,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W16_S1504,real_mnist,signed_permutation,3,16,1504,0-1-2,1.118033988749895,0.9270248108869579,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,report_noncentral_holonomy,,signed extension did not make the residual scalar/central
mnist_mlp_N3_W16_S1504,real_mnist,monomial_phase_or_scale,3,16,1504,0-1-2,0.9017635780533578,0.28428004137307233,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6427447695138855,False,False,report_noncentral_holonomy,,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W16_S1504,real_mnist,block_orthogonal,3,16,1504,0-1-2,,,,,,not_evaluated,not_evaluated,,False,False,report_noncentral_holonomy,,no transition maps or activation estimator available for this level
mnist_mlp_N3_W16_S1504,real_mnist,low_rank_GL,3,16,1504,0-1-2,0.7624851975651001,0.5415658246619284,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.25728578328885604,False,False,report_noncentral_holonomy,,
mnist_mlp_N3_W32_S1504,real_mnist,permutation,3,32,1504,0-1-2,1.2747548783981961,0.9822646028438569,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,report_noncentral_holonomy,,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W32_S1504,real_mnist,signed_permutation,3,32,1504,0-1-2,1.2747548783981961,0.9822646028438569,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,report_noncentral_holonomy,,signed extension did not make the residual scalar/central
mnist_mlp_N3_W32_S1504,real_mnist,monomial_phase_or_scale,3,32,1504,0-1-2,1.0478100320354664,0.4692701784226977,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5129944244211592,False,False,report_noncentral_holonomy,,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W32_S1504,real_mnist,block_orthogonal,3,32,1504,0-1-2,,,,,,not_evaluated,not_evaluated,,False,False,report_noncentral_holonomy,,no transition maps or activation estimator available for this level
mnist_mlp_N3_W32_S1504,real_mnist,low_rank_GL,3,32,1504,0-1-2,0.8289234885713225,0.5149411323736321,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.045670953950934456,False,False,report_noncentral_holonomy,,
mnist_mlp_N4_W16_S1504,real_mnist,permutation,4,16,1504,0-1-2,1.2747548783981961,0.982264602843857,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,report_noncentral_holonomy,,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1504,real_mnist,signed_permutation,4,16,1504,0-1-2,1.2747548783981961,0.982264602843857,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,report_noncentral_holonomy,,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1504,real_mnist,monomial_phase_or_scale,4,16,1504,0-1-2,0.9738674922669176,0.35426196404017213,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6280026388036848,False,False,report_noncentral_holonomy,,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1504,real_mnist,block_orthogonal,4,16,1504,0-1-2,,,,,,not_evaluated,not_evaluated,,False,False,report_noncentral_holonomy,,no transition maps or activation estimator available for this level
mnist_mlp_N4_W16_S1504,real_mnist,low_rank_GL,4,16,1504,0-1-2,0.7917035497465121,0.5605013834072163,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.2062394193670442,False,False,report_noncentral_holonomy,,
mnist_mlp_N4_W16_S1504,real_mnist,permutation,4,16,1504,0-1-3,1.224744871391589,0.9682458365518543,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,report_noncentral_holonomy,,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1504,real_mnist,signed_permutation,4,16,1504,0-1-3,1.224744871391589,0.9682458365518543,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,report_noncentral_holonomy,,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1504,real_mnist,monomial_phase_or_scale,4,16,1504,0-1-3,0.9582368195467302,0.32658767832119656,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6416581582306577,False,False,report_noncentral_holonomy,,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1504,real_mnist,block_orthogonal,4,16,1504,0-1-3,,,,,,not_evaluated,not_evaluated,,False,False,report_noncentral_holonomy,,no transition maps or activation estimator available for this level
mnist_mlp_N4_W16_S1504,real_mnist,low_rank_GL,4,16,1504,0-1-3,0.7808437384332729,0.5357246228557244,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.20913694453452786,False,False,report_noncentral_holonomy,,
mnist_mlp_N4_W16_S1504,real_mnist,permutation,4,16,1504,0-2-3,1.1726039399558574,0.9499177595981665,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,report_noncentral_holonomy,,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1504,real_mnist,signed_permutation,4,16,1504,0-2-3,1.1726039399558574,0.9499177595981665,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,report_noncentral_holonomy,,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1504,real_mnist,monomial_phase_or_scale,4,16,1504,0-2-3,0.9787764125368777,0.37414160704885496,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5757761525493115,False,False,report_noncentral_holonomy,,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1504,real_mnist,block_orthogonal,4,16,1504,0-2-3,,,,,,not_evaluated,not_evaluated,,False,False,report_noncentral_holonomy,,no transition maps or activation estimator available for this level
mnist_mlp_N4_W16_S1504,real_mnist,low_rank_GL,4,16,1504,0-2-3,0.7569708971596771,0.5269084040067559,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.1527667969579009,False,False,report_noncentral_holonomy,,
mnist_mlp_N4_W16_S1504,real_mnist,permutation,4,16,1504,1-2-3,1.224744871391589,0.9682458365518543,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,report_noncentral_holonomy,,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W16_S1504,real_mnist,signed_permutation,4,16,1504,1-2-3,1.224744871391589,0.9682458365518543,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,report_noncentral_holonomy,,signed extension did not make the residual scalar/central
mnist_mlp_N4_W16_S1504,real_mnist,monomial_phase_or_scale,4,16,1504,1-2-3,1.0807560579730013,0.6445593150601756,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.32368652149167865,False,False,report_noncentral_holonomy,,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W16_S1504,real_mnist,block_orthogonal,4,16,1504,1-2-3,,,,,,not_evaluated,not_evaluated,,False,False,report_noncentral_holonomy,,no transition maps or activation estimator available for this level
mnist_mlp_N4_W16_S1504,real_mnist,low_rank_GL,4,16,1504,1-2-3,1.6910647271013197,1.6059586867779307,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.9613993717177551,False,False,report_noncentral_holonomy,,
mnist_mlp_N4_W32_S1504,real_mnist,permutation,4,32,1504,0-1-2,1.0897247358851683,0.9137619698258402,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,report_noncentral_holonomy,,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1504,real_mnist,signed_permutation,4,32,1504,0-1-2,1.0897247358851683,0.9137619698258402,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,report_noncentral_holonomy,,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1504,real_mnist,monomial_phase_or_scale,4,32,1504,0-1-2,0.9437107590934757,0.4426737007680567,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.47108826905778356,False,False,report_noncentral_holonomy,,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1504,real_mnist,block_orthogonal,4,32,1504,0-1-2,,,,,,not_evaluated,not_evaluated,,False,False,report_noncentral_holonomy,,no transition maps or activation estimator available for this level
mnist_mlp_N4_W32_S1504,real_mnist,low_rank_GL,4,32,1504,0-1-2,0.8419088553693064,0.5299814289307234,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.08730772816266674,False,False,report_noncentral_holonomy,,
mnist_mlp_N4_W32_S1504,real_mnist,permutation,4,32,1504,0-1-3,1.1989578808281798,0.9596345332990054,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,report_noncentral_holonomy,,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1504,real_mnist,signed_permutation,4,32,1504,0-1-3,1.1989578808281798,0.9596345332990054,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,report_noncentral_holonomy,,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1504,real_mnist,monomial_phase_or_scale,4,32,1504,0-1-3,1.00090543372837,0.4784569677122809,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.4811775655867245,False,False,report_noncentral_holonomy,,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1504,real_mnist,block_orthogonal,4,32,1504,0-1-3,,,,,,not_evaluated,not_evaluated,,False,False,report_noncentral_holonomy,,no transition maps or activation estimator available for this level
mnist_mlp_N4_W32_S1504,real_mnist,low_rank_GL,4,32,1504,0-1-3,0.8360756018419103,0.5293992712618563,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.05094230354957535,False,False,report_noncentral_holonomy,,
mnist_mlp_N4_W32_S1504,real_mnist,permutation,4,32,1504,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,report_noncentral_holonomy,,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1504,real_mnist,signed_permutation,4,32,1504,0-2-3,1.2747548783981961,0.9822646028438569,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,report_noncentral_holonomy,,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1504,real_mnist,monomial_phase_or_scale,4,32,1504,0-2-3,1.0151803309791716,0.45086103280377327,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5314035700400837,False,False,report_noncentral_holonomy,,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1504,real_mnist,block_orthogonal,4,32,1504,0-2-3,,,,,,not_evaluated,not_evaluated,,False,False,report_noncentral_holonomy,,no transition maps or activation estimator available for this level
mnist_mlp_N4_W32_S1504,real_mnist,low_rank_GL,4,32,1504,0-2-3,0.8620917250258741,0.5621314623437638,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.1112704295399905,False,False,report_noncentral_holonomy,,
mnist_mlp_N4_W32_S1504,real_mnist,permutation,4,32,1504,1-2-3,1.14564392373896,0.9390612000822949,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,False,False,report_noncentral_holonomy,,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1504,real_mnist,signed_permutation,4,32,1504,1-2-3,1.14564392373896,0.9390612000822949,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,False,False,report_noncentral_holonomy,,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1504,real_mnist,monomial_phase_or_scale,4,32,1504,1-2-3,0.9307729803676082,0.45223703159776885,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.48682416848452603,False,False,report_noncentral_holonomy,,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1504,real_mnist,block_orthogonal,4,32,1504,1-2-3,,,,,,not_evaluated,not_evaluated,,False,False,report_noncentral_holonomy,,no transition maps or activation estimator available for this level
mnist_mlp_N4_W32_S1504,real_mnist,low_rank_GL,4,32,1504,1-2-3,0.8280450380008326,0.5109122295498396,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.05867519795207077,False,False,report_noncentral_holonomy,,
