setting_id,source,level,n_models,width,seed,block_size,triangle,cycle_score,centrality_score,phase_residual,detected_order_d,rank_allowed,residual_type,selected_resolution,centrality_improvement_from_previous_level,centrality_improvement_from_permutation_to_block,supports_brauer_projective_interpretation,is_finite_index_candidate,final_decision,selected_level,mean_pairwise_block_residual,max_pairwise_block_residual,used_remainder_block,individual_accuracy_mean,individual_accuracy_max,merge_evaluated,merge_accuracy,merge_notes,notes
mnist_mlp_N4_W32_S1702_B4,real_mnist,low_rank_GL,4,32,1702,4,0-1-3,0.8774215931474902,0.5604125113749231,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.42620184982434095,-0.026979827900258657,False,False,gl_diagnostic_only,low_rank_GL,0.6554068377474914,0.9664807322604634,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1702_B4,real_mnist,permutation,4,32,1702,4,0-2-3,1.1726039399558572,0.9499177595981664,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.031067153175048268,False,False,gl_diagnostic_only,low_rank_GL,0.6554068377474914,0.9664807322604634,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1702_B4,real_mnist,signed_permutation,4,32,1702,4,0-2-3,1.1726039399558572,0.9499177595981664,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.031067153175048268,False,False,gl_diagnostic_only,low_rank_GL,0.6554068377474914,0.9664807322604634,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1702_B4,real_mnist,monomial_phase_or_scale,4,32,1702,4,0-2-3,1.014719336001398,0.4593431209366196,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.49057463866154677,-0.031067153175048268,False,False,gl_diagnostic_only,low_rank_GL,0.6554068377474914,0.9664807322604634,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1702_B4,real_mnist,block_orthogonal,4,32,1702,4,0-2-3,1.2695794541660599,0.9809849127732146,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.521641791836595,-0.031067153175048268,False,False,gl_diagnostic_only,low_rank_GL,0.6554068377474914,0.9664807322604634,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1702_B4,real_mnist,low_rank_GL,4,32,1702,4,0-2-3,0.857655185137251,0.5417404886810057,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.439244424092209,-0.031067153175048268,False,False,gl_diagnostic_only,low_rank_GL,0.6554068377474914,0.9664807322604634,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1702_B4,real_mnist,permutation,4,32,1702,4,1-2-3,1.0897247358851683,0.9137619698258402,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.02259441723932909,False,False,gl_diagnostic_only,low_rank_GL,0.6554068377474914,0.9664807322604634,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1702_B4,real_mnist,signed_permutation,4,32,1702,4,1-2-3,1.0897247358851683,0.9137619698258402,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.02259441723932909,False,False,gl_diagnostic_only,low_rank_GL,0.6554068377474914,0.9664807322604634,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1702_B4,real_mnist,monomial_phase_or_scale,4,32,1702,4,1-2-3,0.9109952823128269,0.3087593654261602,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.60500260439968,-0.02259441723932909,False,False,gl_diagnostic_only,low_rank_GL,0.6554068377474914,0.9664807322604634,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1702_B4,real_mnist,block_orthogonal,4,32,1702,4,1-2-3,1.1392533744703128,0.9363563870651693,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6275970216390091,-0.02259441723932909,False,False,gl_diagnostic_only,low_rank_GL,0.6554068377474914,0.9664807322604634,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1702_B4,real_mnist,low_rank_GL,4,32,1702,4,1-2-3,0.8673477655330207,0.5432932345905145,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.39306315247465484,-0.02259441723932909,False,False,gl_diagnostic_only,low_rank_GL,0.6554068377474914,0.9664807322604634,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1702_B8,real_mnist,permutation,4,32,1702,8,0-1-2,1.25,0.9757809372497496,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.016999578482662425,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1702_B8,real_mnist,signed_permutation,4,32,1702,8,0-1-2,1.25,0.9757809372497496,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.016999578482662425,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1702_B8,real_mnist,monomial_phase_or_scale,4,32,1702,8,0-1-2,0.987362736800375,0.4049079646223873,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5708729726273623,-0.016999578482662425,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1702_B8,real_mnist,block_orthogonal,4,32,1702,8,0-1-2,1.3266912333022254,0.992780515732412,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5878725511100247,-0.016999578482662425,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1702_B8,real_mnist,low_rank_GL,4,32,1702,8,0-1-2,0.872659634332907,0.5628314855149831,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4299490302174289,-0.016999578482662425,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1702_B8,real_mnist,permutation,4,32,1702,8,0-1-3,1.1989578808281798,0.9596345332990054,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.024772423771976082,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1702_B8,real_mnist,signed_permutation,4,32,1702,8,0-1-3,1.1989578808281798,0.9596345332990054,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.024772423771976082,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1702_B8,real_mnist,monomial_phase_or_scale,4,32,1702,8,0-1-3,1.0080684181264106,0.419566251074878,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5400682822241274,-0.024772423771976082,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1702_B8,real_mnist,block_orthogonal,4,32,1702,8,0-1-3,1.2838176952895282,0.9844069570709815,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5648407059961035,-0.024772423771976082,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1702_B8,real_mnist,low_rank_GL,4,32,1702,8,0-1-3,0.8774215931474902,0.5604125113749231,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4239944456960584,-0.024772423771976082,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1702_B8,real_mnist,permutation,4,32,1702,8,0-2-3,1.1726039399558572,0.9499177595981664,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.03788930940730628,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1702_B8,real_mnist,signed_permutation,4,32,1702,8,0-2-3,1.1726039399558572,0.9499177595981664,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.03788930940730628,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1702_B8,real_mnist,monomial_phase_or_scale,4,32,1702,8,0-2-3,1.014719336001398,0.4593431209366196,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.49057463866154677,-0.03788930940730628,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1702_B8,real_mnist,block_orthogonal,4,32,1702,8,0-2-3,1.2994745142832664,0.9878070690054727,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5284639480688531,-0.03788930940730628,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1702_B8,real_mnist,low_rank_GL,4,32,1702,8,0-2-3,0.857655185137251,0.5417404886810057,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.446066580324467,-0.03788930940730628,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N4_W32_S1702_B8,real_mnist,permutation,4,32,1702,8,1-2-3,1.0897247358851683,0.9137619698258402,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.06993865679042055,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N4_W32_S1702_B8,real_mnist,signed_permutation,4,32,1702,8,1-2-3,1.0897247358851683,0.9137619698258402,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.06993865679042055,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N4_W32_S1702_B8,real_mnist,monomial_phase_or_scale,4,32,1702,8,1-2-3,0.9109952823128269,0.3087593654261602,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.60500260439968,-0.06993865679042055,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N4_W32_S1702_B8,real_mnist,block_orthogonal,4,32,1702,8,1-2-3,1.280770075207656,0.9837006266162608,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6749412611901006,-0.06993865679042055,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N4_W32_S1702_B8,real_mnist,low_rank_GL,4,32,1702,8,1-2-3,0.8673477655330207,0.5432932345905145,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4404073920257463,-0.06993865679042055,False,False,gl_diagnostic_only,low_rank_GL,0.5563768164461497,0.7079640684822888,False,0.764,0.806,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N3_W16_S1703_B2,real_mnist,permutation,3,16,1703,2,0-1-2,1.3228756555322954,0.9921567416492215,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.0030359546999814135,False,False,report_noncentral_holonomy,,0.7691116050680574,1.0719675915486047,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W16_S1703_B2,real_mnist,signed_permutation,3,16,1703,2,0-1-2,1.3228756555322954,0.9921567416492215,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.0030359546999814135,False,False,report_noncentral_holonomy,,0.7691116050680574,1.0719675915486047,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W16_S1703_B2,real_mnist,monomial_phase_or_scale,3,16,1703,2,0-1-2,1.0095923027019784,0.342875221239674,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6492815204095475,0.0030359546999814135,False,False,report_noncentral_holonomy,,0.7691116050680574,1.0719675915486047,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W16_S1703_B2,real_mnist,block_orthogonal,3,16,1703,2,0-1-2,1.3060584685856167,0.9891207869492401,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.646245565709566,0.0030359546999814135,False,False,report_noncentral_holonomy,,0.7691116050680574,1.0719675915486047,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W16_S1703_B2,real_mnist,low_rank_GL,3,16,1703,2,0-1-2,1.284514791700295,1.1641477880367963,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.1750270010875562,0.0030359546999814135,False,False,report_noncentral_holonomy,,0.7691116050680574,1.0719675915486047,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W16_S1703_B4,real_mnist,permutation,3,16,1703,4,0-1-2,1.3228756555322954,0.9921567416492215,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.003942637706039864,False,False,report_noncentral_holonomy,,0.7121423370828476,0.9914002853703402,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W16_S1703_B4,real_mnist,signed_permutation,3,16,1703,4,0-1-2,1.3228756555322954,0.9921567416492215,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.003942637706039864,False,False,report_noncentral_holonomy,,0.7121423370828476,0.9914002853703402,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W16_S1703_B4,real_mnist,monomial_phase_or_scale,3,16,1703,4,0-1-2,1.0095923027019784,0.342875221239674,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6492815204095475,0.003942637706039864,False,False,report_noncentral_holonomy,,0.7121423370828476,0.9914002853703402,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W16_S1703_B4,real_mnist,block_orthogonal,3,16,1703,4,0-1-2,1.3014775949692705,0.9882141039431817,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6453388827035076,0.003942637706039864,False,False,report_noncentral_holonomy,,0.7121423370828476,0.9914002853703402,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W16_S1703_B4,real_mnist,low_rank_GL,3,16,1703,4,0-1-2,1.284514791700295,1.1641477880367963,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.17593368409361465,0.003942637706039864,False,False,report_noncentral_holonomy,,0.7121423370828476,0.9914002853703402,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W16_S1703_B8,real_mnist,permutation,3,16,1703,8,0-1-2,1.3228756555322954,0.9921567416492215,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,0.023333004326454798,False,False,report_noncentral_holonomy,,0.5753472024575124,0.6545402937873832,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W16_S1703_B8,real_mnist,signed_permutation,3,16,1703,8,0-1-2,1.3228756555322954,0.9921567416492215,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,0.023333004326454798,False,False,report_noncentral_holonomy,,0.5753472024575124,0.6545402937873832,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W16_S1703_B8,real_mnist,monomial_phase_or_scale,3,16,1703,8,0-1-2,1.0095923027019784,0.342875221239674,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.6492815204095475,0.023333004326454798,False,False,report_noncentral_holonomy,,0.5753472024575124,0.6545402937873832,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W16_S1703_B8,real_mnist,block_orthogonal,3,16,1703,8,0-1-2,1.2265797844876491,0.9688237373227667,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.6259485160830927,0.023333004326454798,False,False,report_noncentral_holonomy,,0.5753472024575124,0.6545402937873832,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W16_S1703_B8,real_mnist,low_rank_GL,3,16,1703,8,0-1-2,1.284514791700295,1.1641477880367963,0.0,1.0,,gl_noncentral_holonomy,report_noncentral_holonomy,-0.19532405071402958,0.023333004326454798,False,False,report_noncentral_holonomy,,0.5753472024575124,0.6545402937873832,False,0.6326666666666667,0.682,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W32_S1703_B2,real_mnist,permutation,3,32,1703,2,0-1-2,1.224744871391589,0.9682458365518541,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.005121342791506112,False,False,gl_diagnostic_only,low_rank_GL,0.6755722309851887,0.9329410550013776,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W32_S1703_B2,real_mnist,signed_permutation,3,32,1703,2,0-1-2,1.224744871391589,0.9682458365518541,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.005121342791506112,False,False,gl_diagnostic_only,low_rank_GL,0.6755722309851887,0.9329410550013776,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W32_S1703_B2,real_mnist,monomial_phase_or_scale,3,32,1703,2,0-1-2,0.9852441409485051,0.43430785150567086,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5339379850461833,-0.005121342791506112,False,False,gl_diagnostic_only,low_rank_GL,0.6755722309851887,0.9329410550013776,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W32_S1703_B2,real_mnist,block_orthogonal,3,32,1703,2,0-1-2,1.2415702291525497,0.9733671793433603,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5390593278376894,-0.005121342791506112,False,False,gl_diagnostic_only,low_rank_GL,0.6755722309851887,0.9329410550013776,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W32_S1703_B2,real_mnist,low_rank_GL,3,32,1703,2,0-1-2,0.8497981578518553,0.5391287413478887,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.43423843799547157,-0.005121342791506112,False,False,gl_diagnostic_only,low_rank_GL,0.6755722309851887,0.9329410550013776,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N3_W32_S1703_B4,real_mnist,permutation,3,32,1703,4,0-1-2,1.224744871391589,0.9682458365518541,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.019876433883197264,False,False,gl_diagnostic_only,low_rank_GL,0.6337754829874828,0.9112429123143042,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W32_S1703_B4,real_mnist,signed_permutation,3,32,1703,4,0-1-2,1.224744871391589,0.9682458365518541,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.019876433883197264,False,False,gl_diagnostic_only,low_rank_GL,0.6337754829874828,0.9112429123143042,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W32_S1703_B4,real_mnist,monomial_phase_or_scale,3,32,1703,4,0-1-2,0.9852441409485051,0.43430785150567086,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5339379850461833,-0.019876433883197264,False,False,gl_diagnostic_only,low_rank_GL,0.6337754829874828,0.9112429123143042,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W32_S1703_B4,real_mnist,block_orthogonal,3,32,1703,4,0-1-2,1.3010229003234535,0.9881222704350514,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5538144189293805,-0.019876433883197264,False,False,gl_diagnostic_only,low_rank_GL,0.6337754829874828,0.9112429123143042,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W32_S1703_B4,real_mnist,low_rank_GL,3,32,1703,4,0-1-2,0.8497981578518553,0.5391287413478887,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.4489935290871627,-0.019876433883197264,False,False,gl_diagnostic_only,low_rank_GL,0.6337754829874828,0.9112429123143042,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
mnist_mlp_N3_W32_S1703_B8,real_mnist,permutation,3,32,1703,8,0-1-2,1.224744871391589,0.9682458365518541,0.0,1.0,,noncentral_permutation_holonomy,nonabelian_synchronization_or_report_holonomy,,-0.01351549599314128,False,False,gl_diagnostic_only,low_rank_GL,0.5255222546804555,0.6130678371122389,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,permutation defect is noncentral; not a Brauer/projective scalar claim
mnist_mlp_N3_W32_S1703_B8,real_mnist,signed_permutation,3,32,1703,8,0-1-2,1.224744871391589,0.9682458365518541,0.0,1.0,,signed_noncentral_holonomy,report_noncentral_holonomy,0.0,-0.01351549599314128,False,False,gl_diagnostic_only,low_rank_GL,0.5255222546804555,0.6130678371122389,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,signed extension did not make the residual scalar/central
mnist_mlp_N3_W32_S1703_B8,real_mnist,monomial_phase_or_scale,3,32,1703,8,0-1-2,0.9852441409485051,0.43430785150567086,0.0,1.0,,noncentral_holonomy,report_noncentral_holonomy,0.5339379850461833,-0.01351549599314128,False,False,gl_diagnostic_only,low_rank_GL,0.5255222546804555,0.6130678371122389,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,monomial extension did not produce a scalar finite-index residual
mnist_mlp_N3_W32_S1703_B8,real_mnist,block_orthogonal,3,32,1703,8,0-1-2,1.2726998403734295,0.9817613325449954,0.0,1.0,,block_noncentral_holonomy,report_noncentral_holonomy,-0.5474534810393246,-0.01351549599314128,False,False,gl_diagnostic_only,low_rank_GL,0.5255222546804555,0.6130678371122389,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,
mnist_mlp_N3_W32_S1703_B8,real_mnist,low_rank_GL,3,32,1703,8,0-1-2,0.8497981578518553,0.5391287413478887,0.0,1.0,,gl_reduces_residual,gl_diagnostic_only,0.44263259119710674,-0.01351549599314128,False,False,gl_diagnostic_only,low_rank_GL,0.5255222546804555,0.6130678371122389,False,0.7883333333333334,0.809,False,,not evaluated: block-orthogonal rotations are feature-space diagnostics for ReLU MLPs,GL alignment is diagnostic; no practical merge improvement is claimed
