run_id,group_name,family,seed,hidden_width,input_dim,n_train,n_val,n_test,group_order,group_exponent,holonomy_element,holonomy_order,is_holonomy_central,stable_group_action,method,validation_accuracy,test_accuracy,validation_loss,test_loss,selected_by_validation,selector_no_test_leakage,ordinary_sync_residual,branch_action_residual,naive_representation_residual,invariant_pooling_residual,pre_lift_connection_residual,post_lift_connection_residual,invariant_projection_residual,parameter_multiplier,inference_multiplier,branch_count,capacity_matched_to_unlifted,capacity_matched_to_random_branch_control,is_single_model,is_extra_capacity
S3_random_noncoherent_null_W24_seed32,S3,random_noncoherent_null,32,24,20,2000,1000,2000,6,6,"[2, 0, 1]",3,False,False,oracle_true_branch_lift,0.718,0.7185,1.0743143320124675,1.0755065261822896,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed32,S3,random_noncoherent_null,32,24,20,2000,1000,2000,6,6,"[2, 0, 1]",3,False,False,greedy_soup,0.725,0.721,1.0489995490341146,1.0650401319561693,True,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed32,S3,random_noncoherent_null,32,24,20,2000,1000,2000,6,6,"[2, 0, 1]",3,False,False,ensemble_upper_bound,0.746,0.7425,0.9639627866837658,0.9840129366710937,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed33,S3,random_noncoherent_null,33,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,unlifted_weight_average,0.708,0.672,1.11481481743872,1.2508324947904939,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed33,S3,random_noncoherent_null,33,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,unlifted_c2m3_sync,0.715,0.716,1.0842807542981032,1.0840778460918172,True,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed33,S3,random_noncoherent_null,33,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,naive_regular_representation_no_pooling,0.701,0.6865,1.1418756519437139,1.193244449857206,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed33,S3,random_noncoherent_null,33,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,branch_regular_lift_with_invariant_pooling,0.685,0.692,1.1937303680453633,1.1724492391167296,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed33,S3,random_noncoherent_null,33,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,branch_orbit_lift_with_invariant_pooling,0.709,0.6965,1.105594964428136,1.1550904475123285,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed33,S3,random_noncoherent_null,33,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,random_same_branch_count_control,0.708,0.7195,1.1138857386981227,1.0724296748040505,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed33,S3,random_noncoherent_null,33,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,oracle_true_branch_lift,0.693,0.71,1.1695034183900743,1.1066041592358784,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed33,S3,random_noncoherent_null,33,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,greedy_soup,0.688,0.7305,1.1872308128385902,1.0250776815721994,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed33,S3,random_noncoherent_null,33,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,ensemble_upper_bound,0.763,0.7405,0.9029543001061298,0.9878501278712511,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed34,S3,random_noncoherent_null,34,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,unlifted_weight_average,0.685,0.6685,1.1958666341255388,1.2634166546908259,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed34,S3,random_noncoherent_null,34,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,unlifted_c2m3_sync,0.697,0.7195,1.1563222034784053,1.0694475469471016,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed34,S3,random_noncoherent_null,34,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,naive_regular_representation_no_pooling,0.721,0.6945,1.0615032500264991,1.1616284226255198,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed34,S3,random_noncoherent_null,34,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,branch_regular_lift_with_invariant_pooling,0.686,0.7155,1.1963072115469062,1.0842656800348462,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed34,S3,random_noncoherent_null,34,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,branch_orbit_lift_with_invariant_pooling,0.671,0.689,1.2528762176838277,1.180947357654594,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed34,S3,random_noncoherent_null,34,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,random_same_branch_count_control,0.72,0.711,1.0696171032349884,1.0998653766761972,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed34,S3,random_noncoherent_null,34,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,oracle_true_branch_lift,0.713,0.722,1.091736311255584,1.060756211819268,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed34,S3,random_noncoherent_null,34,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,greedy_soup,0.719,0.726,1.0697648535770719,1.0451996961080428,True,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed34,S3,random_noncoherent_null,34,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,ensemble_upper_bound,0.737,0.7375,1.0028099835862354,1.0024378850787594,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed35,S3,random_noncoherent_null,35,24,20,2000,1000,2000,6,6,"[0, 2, 1]",2,False,False,unlifted_weight_average,0.684,0.6795,1.20555535699334,1.220743018241179,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed35,S3,random_noncoherent_null,35,24,20,2000,1000,2000,6,6,"[0, 2, 1]",2,False,False,unlifted_c2m3_sync,0.716,0.7035,1.0850500364452953,1.129889653925432,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed35,S3,random_noncoherent_null,35,24,20,2000,1000,2000,6,6,"[0, 2, 1]",2,False,False,naive_regular_representation_no_pooling,0.672,0.6945,1.2441499092816577,1.1653456767785975,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed35,S3,random_noncoherent_null,35,24,20,2000,1000,2000,6,6,"[0, 2, 1]",2,False,False,branch_regular_lift_with_invariant_pooling,0.709,0.6905,1.1079584938080242,1.177696764066129,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed35,S3,random_noncoherent_null,35,24,20,2000,1000,2000,6,6,"[0, 2, 1]",2,False,False,branch_orbit_lift_with_invariant_pooling,0.69,0.699,1.176086626057239,1.1450864730175307,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed35,S3,random_noncoherent_null,35,24,20,2000,1000,2000,6,6,"[0, 2, 1]",2,False,False,random_same_branch_count_control,0.704,0.7175,1.1279370533609632,1.0772831489532548,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed35,S3,random_noncoherent_null,35,24,20,2000,1000,2000,6,6,"[0, 2, 1]",2,False,False,oracle_true_branch_lift,0.722,0.7235,1.0611943144199538,1.0537791859572474,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed35,S3,random_noncoherent_null,35,24,20,2000,1000,2000,6,6,"[0, 2, 1]",2,False,False,greedy_soup,0.735,0.709,1.0128979428819567,1.1093871938792454,True,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed35,S3,random_noncoherent_null,35,24,20,2000,1000,2000,6,6,"[0, 2, 1]",2,False,False,ensemble_upper_bound,0.73,0.742,1.0302422250407917,0.9849556796564117,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed36,S3,random_noncoherent_null,36,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,unlifted_weight_average,0.679,0.693,1.226842521072079,1.16780669493198,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed36,S3,random_noncoherent_null,36,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,unlifted_c2m3_sync,0.727,0.704,1.0432630234431466,1.1282861122798875,True,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed36,S3,random_noncoherent_null,36,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,naive_regular_representation_no_pooling,0.7,0.6805,1.1430561589039538,1.2182178559747403,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed36,S3,random_noncoherent_null,36,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,branch_regular_lift_with_invariant_pooling,0.688,0.705,1.1858177778117993,1.1219711608497578,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed36,S3,random_noncoherent_null,36,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,branch_orbit_lift_with_invariant_pooling,0.7,0.685,1.1395132003520672,1.2014770467539397,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed36,S3,random_noncoherent_null,36,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,random_same_branch_count_control,0.711,0.721,1.1043301746519079,1.0627819163501715,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed36,S3,random_noncoherent_null,36,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,oracle_true_branch_lift,0.714,0.729,1.0888735213940683,1.0322177463471325,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed36,S3,random_noncoherent_null,36,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,greedy_soup,0.706,0.7175,1.121724533604932,1.0801425303661154,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed36,S3,random_noncoherent_null,36,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,ensemble_upper_bound,0.724,0.7475,1.0519353836407435,0.9631526739836284,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed37,S3,random_noncoherent_null,37,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,unlifted_weight_average,0.668,0.674,1.2617526976562368,1.2446387533233163,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed37,S3,random_noncoherent_null,37,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,unlifted_c2m3_sync,0.735,0.7165,1.0121534711361604,1.0819017636199382,True,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed37,S3,random_noncoherent_null,37,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,naive_regular_representation_no_pooling,0.72,0.6995,1.0669777207689535,1.1452201247589413,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed37,S3,random_noncoherent_null,37,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,branch_regular_lift_with_invariant_pooling,0.68,0.7125,1.222007615207944,1.0947343930526354,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed37,S3,random_noncoherent_null,37,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,branch_orbit_lift_with_invariant_pooling,0.68,0.699,1.2212756501170288,1.1476200314065559,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed37,S3,random_noncoherent_null,37,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,random_same_branch_count_control,0.703,0.697,1.1315126764870658,1.155051519391161,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed37,S3,random_noncoherent_null,37,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,oracle_true_branch_lift,0.686,0.7105,1.1985291555735027,1.104544433914411,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed37,S3,random_noncoherent_null,37,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,greedy_soup,0.73,0.72,1.0286427199671149,1.0679775980821564,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed37,S3,random_noncoherent_null,37,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,ensemble_upper_bound,0.751,0.737,0.9515959863934149,1.005041363375884,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed38,S3,random_noncoherent_null,38,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,unlifted_weight_average,0.678,0.702,1.2279678992394278,1.1346673967788206,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed38,S3,random_noncoherent_null,38,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,unlifted_c2m3_sync,0.722,0.6955,1.0549221931796418,1.1599731417182702,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed38,S3,random_noncoherent_null,38,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,naive_regular_representation_no_pooling,0.718,0.709,1.078465988534845,1.1083056890186052,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed38,S3,random_noncoherent_null,38,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,branch_regular_lift_with_invariant_pooling,0.686,0.681,1.1959448835980657,1.2135935782461065,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed38,S3,random_noncoherent_null,38,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,branch_orbit_lift_with_invariant_pooling,0.7,0.675,1.1416150015994624,1.2418972615680832,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed38,S3,random_noncoherent_null,38,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,random_same_branch_count_control,0.684,0.6945,1.2020287795266391,1.164397835853773,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed38,S3,random_noncoherent_null,38,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,oracle_true_branch_lift,0.705,0.7315,1.1249292054559892,1.0250500658302744,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed38,S3,random_noncoherent_null,38,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,greedy_soup,0.726,0.7395,1.0444421132698436,0.9947276123307687,True,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed38,S3,random_noncoherent_null,38,24,20,2000,1000,2000,6,6,"[2, 1, 0]",2,False,False,ensemble_upper_bound,0.723,0.752,1.0593095994113841,0.945694968853979,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed39,S3,random_noncoherent_null,39,24,20,2000,1000,2000,6,6,"[1, 2, 0]",3,False,False,unlifted_weight_average,0.687,0.6965,1.1912734241951366,1.1570202525169615,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed39,S3,random_noncoherent_null,39,24,20,2000,1000,2000,6,6,"[1, 2, 0]",3,False,False,unlifted_c2m3_sync,0.714,0.7055,1.0915078885043203,1.1224340059338125,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed39,S3,random_noncoherent_null,39,24,20,2000,1000,2000,6,6,"[1, 2, 0]",3,False,False,naive_regular_representation_no_pooling,0.698,0.7075,1.1518692598742686,1.1144917737077416,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed39,S3,random_noncoherent_null,39,24,20,2000,1000,2000,6,6,"[1, 2, 0]",3,False,False,branch_regular_lift_with_invariant_pooling,0.687,0.6995,1.1940105426840737,1.147362377873093,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed39,S3,random_noncoherent_null,39,24,20,2000,1000,2000,6,6,"[1, 2, 0]",3,False,False,branch_orbit_lift_with_invariant_pooling,0.653,0.6935,1.322975836520278,1.166396633947661,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed39,S3,random_noncoherent_null,39,24,20,2000,1000,2000,6,6,"[1, 2, 0]",3,False,False,random_same_branch_count_control,0.702,0.706,1.133638445334649,1.1225424147774015,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed39,S3,random_noncoherent_null,39,24,20,2000,1000,2000,6,6,"[1, 2, 0]",3,False,False,oracle_true_branch_lift,0.694,0.718,1.1642777217346074,1.072743650093692,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed39,S3,random_noncoherent_null,39,24,20,2000,1000,2000,6,6,"[1, 2, 0]",3,False,False,greedy_soup,0.723,0.7245,1.0565348274046975,1.0501435713761862,True,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed39,S3,random_noncoherent_null,39,24,20,2000,1000,2000,6,6,"[1, 2, 0]",3,False,False,ensemble_upper_bound,0.722,0.7375,1.055661063443062,1.0015854224977208,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed40,S3,random_noncoherent_null,40,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,unlifted_weight_average,0.67,0.688,1.2545417541241914,1.1898139237494243,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed40,S3,random_noncoherent_null,40,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,unlifted_c2m3_sync,0.724,0.702,1.0544003929933718,1.1370925112130066,True,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed40,S3,random_noncoherent_null,40,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,naive_regular_representation_no_pooling,0.673,0.6795,1.2418747981477352,1.219778199098762,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
S3_random_noncoherent_null_W24_seed40,S3,random_noncoherent_null,40,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,branch_regular_lift_with_invariant_pooling,0.698,0.7,1.1514663648450083,1.145548944461084,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed40,S3,random_noncoherent_null,40,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,branch_orbit_lift_with_invariant_pooling,0.724,0.709,1.0491863606848797,1.1098889614384435,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed40,S3,random_noncoherent_null,40,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,random_same_branch_count_control,0.723,0.6975,1.0544751575210773,1.1579072981345135,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed40,S3,random_noncoherent_null,40,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,oracle_true_branch_lift,0.715,0.7175,1.088949518624923,1.0729541660566961,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.4142135623730951,1.0,1.0,6.0,6.0,6,False,True,False,True
S3_random_noncoherent_null_W24_seed40,S3,random_noncoherent_null,40,24,20,2000,1000,2000,6,6,"[1, 0, 2]",2,False,False,greedy_soup,0.696,0.7105,1.1566552906751226,1.1029413125002674,False,True,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.0,1.0,1,True,False,True,False
